path,Caption,Aesthetic_Score,caption_interaction,has_person,num_persons,bbox_overlap
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/ZSJITdsTze0-00:02:02.205-00:02:03.832.mp4,The video clip shows a group of men dressed in white coats standing in a line. They appear to be doctors or medical professionals. There is also a cartoon character in the video.,5.82421875,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/M4MFo3h-mVc-00:04:56.563-00:05:03.770.mp4,The video clip shows a person cleaning a car's steering wheel. The person is using a cleaning solution to remove dirt and grime from the steering wheel.,5.82421875,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/clbpGLcg_dM-00:00:31.500-00:00:33.933.mp4,The video clip shows a woman wearing glasses and standing in front of a black background. She is holding her head and appears to be in pain.,5.82421875,No,1,2,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/eGEXmTSE-uA-00:07:57.606-00:08:04.645.mp4,The video clip shows a cartoon character raising his arms in the air while standing on a balcony. It appears to be a scene from an animated show or movie.,5.82421875,No,1,2,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/EiV3XW5J1ao-00:09:35.575-00:09:37.277.mp4,The video clip shows a man and a woman wearing glasses and smiling at each other. They seem to be having a good time and enjoying each other's company.,5.82421875,Yes,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/ml3R3GqnmUQ-00:01:50.208-00:01:54.250.mp4,The video clip shows a person cracking eggs into a bamboo basket. It appears to be a traditional method of preparing eggs for cooking.,5.82421875,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/S6LAy8AmdRU-00:06:24.600-00:06:26.400.mp4,"The video clip shows a cake that has been decorated with colorful sprinkles. The cake is placed on a plate, and the sprinkles are being poured on top of it. It appears to be a close-up shot of the cake.",5.8203125,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/jVqlfhiRVZs-00:01:40.040-00:01:44.000.mp4,The video clip shows an elderly man standing in a garden and talking to the camera. He is wearing a jacket and appears to be enjoying the outdoors.,5.8203125,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/5GL9JoH4Sws-00:02:12.174-00:02:13.425.mp4,"The video clip shows a group of people working on a construction site. There is a woman wearing a white shirt and a man wearing a hard hat. They are using a cement mixer to mix cement. Additionally, there is a man wearing a white shirt and a woman wearing a black shirt who are also working on the construction site.",5.8203125,No,1,2,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/79DijItQXMM-00:00:37.955-00:00:41.917.mp4,The video clip shows a group of people dressed in tribal costumes performing a dance on the beach. They are dressed in traditional clothing and seem to be having a lot of fun.,5.8203125,Yes,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/ZulUeI0dX2I-00:10:58.391-00:11:11.104.mp4,The video clip shows a group of people sitting around a table and playing a game. They seem to be having a good time and enjoying each other's company. It appears to be a fun and casual gathering.,5.8203125,Yes,1,9,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/IbtENLuaGVw-00:02:13.567-00:02:15.702.mp4,The video clip shows a bald man wearing a black jacket and standing in front of a dark background. He appears to be staring off into the distance.,5.8203125,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/PMkO8l0yYxY-00:06:00.594-00:06:02.396.mp4,The video clip shows a close-up of a doll's face with big eyes. It appears to be a Barbie doll.,5.8203125,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/TkDZZQ5yEyE-00:11:14.708-00:11:16.042.mp4,The video clip shows a game being played on a computer screen. It appears to be a game of Overwatch that is being played by two players. The players are engaged in a heated battle with each other.,5.8203125,Yes,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/A-Z2FoNApws-00:07:10.960-00:07:18.320.mp4,The video clip shows a group of women dressed in traditional Chinese clothing and adorned with ornate headpieces. They are standing in a line and seem to be performing a dance. It appears to be an ancient Chinese dance.,5.8203125,Yes,1,5,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/KPja79L6IjU-00:05:00.840-00:05:03.560.mp4,The video clip shows a man with a bald head who is talking on the phone. He is wearing a military uniform and appears to be in a military setting.,5.8203125,No,1,10,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/J_CFpj-iVcg-00:03:28.375-00:03:32.112.mp4,The video clip shows a young man wearing a cactus-themed mask and sunglasses while making a funny face. He seems to be enjoying himself and having a good time.,5.8203125,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/dKlgCk3IGBg-00:03:05.240-00:03:06.440.mp4,The video clip shows a group of people riding in a car together. They are all wearing backpacks and appear to be having a good time.,5.8203125,No,1,4,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/9le85r7MxUY-00:07:51.560-00:07:52.480.mp4,The video clip shows a man dressed in military attire holding a gun and aiming it towards the camera. It appears to be a scene from a movie or a video game.,5.81640625,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/pNMLpSCAxSI-00:00:34.800-00:00:35.633.mp4,The video clip shows a young boy wearing a pair of sunglasses with a daisy flower on it. He is laughing and smiling while wearing the sunglasses.,5.81640625,No,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/Jl0IDXkYKbk-00:13:41.779-00:13:43.906.mp4,The video clip shows a woman wearing a white shirt and talking to the camera. She seems to be in a hurry and appears to be in a hurry.,5.81640625,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/JvLLx0cpJVI-00:01:50.010-00:01:52.879.mp4,The video clip shows a man and a woman riding in a car together. They are both wearing seat belts and seem to be having a good time.,5.81640625,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/XHvnISYuONc-00:03:16.238-00:03:17.406.mp4,"The video clip shows a man and a woman walking towards a police car that is parked on the side of the road. As they approach, the car's lights turn on, and the man and woman continue to walk towards the car.",5.81640625,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/DdwIZNRHXL8-00:03:39.386-00:03:40.387.mp4,The video clip shows a man standing in front of a red car and talking to the camera. He is wearing a shirt and appears to be discussing something related to the car.,5.81640625,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/H-1NS7EYE50-00:07:48.967-00:07:51.333.mp4,The video clip shows a man wearing a black hat and standing in a dark room. He is dressed in a black suit and appears to be looking directly at the camera.,5.81640625,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/1uFFCY1QsEo-00:00:39.500-00:00:40.033.mp4,"The video clip shows a Minecraft game being played on a computer screen. The player is wearing a blue shirt and is standing in the middle of a field surrounded by trees. The game appears to be in progress, and the player seems to be enjoying it.",5.81640625,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/KQahi7kVzkE-00:08:52.565-00:08:54.667.mp4,The video clip shows a group of people in white coats performing a medical procedure on a patient lying on a bed. It appears to be a hospital setting.,5.81640625,Yes,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/afpOB7gxlNA-00:00:56.880-00:01:02.000.mp4,The video clip shows a woman wearing a denim jacket and walking towards the camera. She is accompanied by a man who is also wearing a denim jacket. It appears to be a scene from a movie or a TV show.,5.81640625,No,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/eQqOlkfLK6E-00:15:08.240-00:15:11.920.mp4,The video clip shows a woman wearing a pink jacket sitting at a table and talking to someone. It appears to be a business meeting or a conversation between two individuals.,5.81640625,Yes,1,4,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/k5bT32xX0Pc-00:14:10.705-00:14:12.342.mp4,"The video clip shows a Minecraft game in progress. It appears to be a room with various objects and furniture. The room seems to be empty, and there are no people visible in the video.",5.81640625,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/F2_6LFJ6GgA-00:04:39.479-00:04:40.781.mp4,The video clip shows a woman laughing and smiling while sitting on a couch. She is wearing a brown jacket and appears to be having a good time.,5.81640625,No,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/bbt-VqGF9iM-00:08:48.367-00:08:56.967.mp4,The video clip shows a man and a woman performing a workout routine in a gym. The man is wearing a white t-shirt and the woman is wearing a pink shirt. They are both doing sit-ups on the floor.,5.81640625,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/jB1aNc48130-00:12:46.700-00:12:49.067.mp4,"The video clip shows a Minecraft game being played on a computer screen. It appears to be a screenshot of the game, and there are no other objects or people in the video.",5.8125,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/NzgmKKdk3_E-00:03:26.767-00:03:28.067.mp4,"The video clip shows a game called Overwatch, which is an online multiplayer first-person shooter video game developed by Blizzard Entertainment. In the game, players can choose from a variety of characters and play in different modes, including team deathmatch and capture the flag.",5.8125,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/JetF6op4Qgg-00:11:40.833-00:11:42.202.mp4,The video clip shows a light bulb that is being turned on and off. The light bulb appears to be spinning and rotating.,5.8125,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/JrJLqbVURfY-00:06:57.651-00:07:01.221.mp4,The video clip shows a couple of young people talking to each other. The man is wearing a white shirt and the woman is wearing a white dress. They seem to be having a conversation.,5.8125,Yes,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/UXzMcW5ptBw-00:01:57.000-00:02:00.960.mp4,The video clip shows an animated cartoon of an elderly couple walking under a tree. The couple is dressed in traditional Chinese clothing and appears to be enjoying their walk.,5.8125,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/_KPVCmWYScQ-00:06:09.636-00:06:12.439.mp4,The video clip shows a man wearing a hat and sitting in front of a laptop. He is holding a microphone and speaking to the camera. The video appears to be a tutorial on how to use a laptop.,5.8125,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/imVUDK2xY5w-00:06:50.080-00:06:52.520.mp4,"The video clip shows a person stirring a bowl of soup with a spoon. The soup appears to be filled with various ingredients, including noodles, vegetables, and meat. It seems to be a delicious and satisfying meal.",5.8125,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/rWHHn7qvvr8-00:06:24.451-00:06:37.030.mp4,The video clip shows a group of soldiers marching in formation. They are dressed in military uniforms and are carrying rifles. It appears to be an old-fashioned military parade.,5.8125,No,1,8,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/g-GJ4GWXye0-00:03:59.625-00:04:01.292.mp4,"The video clip shows a man wearing a mask and a woman wearing a veil. The man is looking at the camera with a serious expression, while the woman is covering her face with the veil. It appears to be a scene from a movie.",5.8125,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/QuQQ15s52DQ-00:00:27.600-00:00:28.467.mp4,"The video clip shows a market with a variety of fruits and vegetables displayed on the shelves. There are different types of fruits and vegetables available, including bananas, apples, and oranges. The market seems to be well-stocked with fresh produce.",5.8125,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/9zGLAl-Q1-o-00:04:59.466-00:05:03.737.mp4,The video clip shows a woman standing in front of a bridge with her arms outstretched towards the sun. It appears to be a beautiful and peaceful scene.,5.8125,No,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/ADo7WU45MhU-00:03:01.280-00:03:03.000.mp4,The video clip shows a man and a woman in a car together. The man is wearing a shirt and the woman is wearing a bikini top. They are talking to each other while driving.,5.8125,Yes,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/BtQoEa0A53w-00:09:17.600-00:09:19.800.mp4,The video clip shows a group of people standing in a line and talking to each other. One of the individuals in the group is wearing a yellow headband. It seems like they are waiting for something or someone.,5.8125,Yes,1,13,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/Y-YnkbEvS4g-00:10:34.250-00:10:35.917.mp4,The video clip shows a cartoon of two men standing next to each other with a panda in the background. One of the men is wearing a shirt and the other is wearing a jacket. The panda seems to be looking at the two men.,5.8125,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/ON6oJCYHqrk-00:01:40.440-00:01:43.120.mp4,The video clip shows a group of men dressed in traditional Chinese clothing and wearing hats. They are standing in a line and appear to be part of a procession.,5.8125,No,1,4,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/dOES56VjzJg-00:00:34.200-00:00:36.167.mp4,The video clip shows a man with long hair and glasses who is wearing a blue shirt. He is making a funny face while looking directly at the camera.,5.8125,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/ndaB5U6Bbpg-00:05:14.147-00:05:15.148.mp4,The video clip shows a young woman talking on the phone in a room. She is wearing a tie and appears to be in a hurry.,5.8125,No,1,4,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/GHVKP2KXGQ0-00:02:40.160-00:02:49.870.mp4,The video clip shows a female doctor wearing a white coat and a stethoscope. She is standing in front of a white background and appears to be talking to the camera. The clip seems to be related to healthcare or medicine.,5.80859375,No,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/lWY1p7kKgfI-00:01:57.409-00:01:58.493.mp4,The video clip shows a man wearing a white tank top and glasses talking on the phone. He is standing in a room and gesturing with his hands while on the call.,5.80859375,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/jB1aNc48130-00:10:53.033-00:10:53.767.mp4,"The video clip shows a Minecraft game being played. The player is building a house in a Minecraft world. The house is made of blocks, and the player is using various tools to build it.",5.80859375,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/jKAC6jtcYis-00:02:18.040-00:02:21.680.mp4,The video clip shows a woman wearing an orange shirt and dancing in front of a mirror. She appears to be having fun and enjoying herself.,5.80859375,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/rzi_iXUTuXY-00:00:51.785-00:00:53.620.mp4,The video clip shows a man working on an airplane in a hangar. He appears to be repairing or maintaining the aircraft.,5.80859375,No,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/el20nj6UFh0-00:01:55.515-00:02:00.387.mp4,The video clip shows a woman holding a microphone and speaking into it. She is wearing a white shirt and appears to be smiling.,5.80859375,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/5BHRF9V4e2o-00:13:21.000-00:13:22.480.mp4,The video clip shows a group of soldiers engaging in a firefight with a group of enemy soldiers. The soldiers are armed with weapons and are fighting fiercely. The battle seems intense and chaotic.,5.80859375,Yes,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/LiF7e3yQ2Gs-00:03:42.122-00:03:45.325.mp4,The video clip shows a young girl riding in a red car. She is wearing a pink shirt and appears to be having a lot of fun. The car appears to be a toy car and the girl seems to be enjoying the ride.,5.80859375,No,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/Aam6cU8V4Ow-00:00:41.475-00:00:43.510.mp4,"The video clip shows a busy city street at night with a lot of people walking around. The street is illuminated by neon lights, and there are various shops and restaurants lining the street. The video captures the hustle and bustle of the nightlife in the city.",5.80859375,No,1,11,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/fLeJJPxua3E-00:00:36.270-00:00:40.974.mp4,The video clip shows a man wearing a suit and tie standing in front of a tree. He appears to be looking at something in the distance.,5.80859375,No,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/T9cJDNHWLZg-00:10:39.033-00:10:42.167.mp4,The video clip shows a game being played on a mobile device. It appears to be a game of poker that is being played on the screen.,5.80859375,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/KQahi7kVzkE-00:15:39.405-00:15:42.008.mp4,The video clip shows a woman wearing a white shirt and smiling while standing in front of a mirror. She appears to be laughing and having a good time.,5.80859375,No,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/MHH6lWsEvo4-00:00:00.967-00:00:01.567.mp4,"The video clip shows a 3D animation of a heart with stars surrounding it. It appears to be a virtual representation of the human heart, with the stars symbolizing the beating of the heart.",5.80859375,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/CAWu4xrGTpA-00:01:59.333-00:02:03.625.mp4,"The video clip shows a man wearing glasses and a white shirt who is making a gesture with his hands. He is standing in front of a sign that says ""Welcome"" and appears to be speaking in a language that is not English.",5.80859375,No,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/FY6BeQWx_v8-00:03:32.087-00:03:33.296.mp4,"The video clip shows a group of people performing a dance routine on a stage. The dancers are dressed in formal attire and appear to be rehearsing for a performance. The stage is well-lit, and the dancers are moving gracefully to the rhythm of the music.",5.80859375,Yes,1,17,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/dfJaOg3jo1M-00:08:14.261-00:08:15.963.mp4,The video clip shows a man wearing a cap and a green shirt standing in front of a cake. He is holding a knife and appears to be preparing to cut the cake.,5.80859375,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/QNfLo_JDyZA-00:03:40.420-00:03:42.122.mp4,The video clip shows a young girl wearing glasses and a red shirt who is taking a selfie with her phone. She is laughing and smiling while doing so.,5.80859375,No,1,2,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/mwoLhdHRt_0-00:06:23.280-00:06:31.360.mp4,The video clip shows a man wearing a suit standing on a stage and speaking. He seems to be giving a speech or presentation. The setting appears to be a conference or event where people are gathered to listen to him.,5.80859375,Yes,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/MrhY2_oVRu4-00:01:46.573-00:01:50.877.mp4,The video clip shows a man standing in front of a whiteboard and giving a presentation. He is wearing a tie and is pointing towards the board with a stick. The presentation appears to be in Chinese.,5.8046875,Yes,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/pPcstwZDNsc-00:13:51.497-00:13:59.238.mp4,The video clip shows a group of people dressed in white clothing performing a dance routine on a stage. They are wearing matching outfits and appear to be having fun while dancing.,5.8046875,Yes,1,6,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/lz10H1eX7u4-00:00:43.280-00:01:03.240.mp4,The video clip shows a man holding a pair of shoes in a store. He is holding the shoes up and showing them to the camera. The shoes appear to be green in color.,5.8046875,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/lzUUWAxolGo-00:04:58.715-00:05:02.636.mp4,The video clip shows a man wearing a hat and sitting in front of a laptop. He is making gestures with his hands while talking to the camera.,5.8046875,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/jaq8emO8_ss-00:08:52.365-00:08:57.070.mp4,The video clip shows a child playing with a toy car and a toy cupcake. The child is holding the toy car in one hand and the toy cupcake in the other. The toy car is red and the toy cupcake is purple.,5.8046875,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/U81KzKmqzfg-00:02:38.320-00:02:39.080.mp4,The video clip shows a group of women dancing together in a circle. They are all dressed in colorful outfits and appear to be having a good time. It appears to be a lively and energetic performance.,5.8046875,Yes,1,10,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/TJ2ifmkGGus-00:07:26.046-00:07:26.780.mp4,"The video clip shows a group of people gathered in a room, including a woman who is wearing glasses. They are all raising their hands in the air and cheering. It appears to be a celebration of some kind.",5.8046875,Yes,1,17,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/TRIW3Z5WElQ-00:10:06.731-00:10:09.818.mp4,"The video clip shows a boat floating in the water at night. The boat is illuminated with blue lights, and it appears to be in the middle of the ocean. There are no other objects or people visible in the video.",5.8046875,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/Ox4rCa4QeTY-00:02:30.384-00:02:32.319.mp4,The video clip shows a group of children playing with toys in a toy store. They seem to be having a lot of fun and enjoying their time together.,5.8046875,Yes,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/b7k0a5hYnSI-00:01:45.272-00:01:46.740.mp4,The video clip shows a man and a woman standing together in a room. The man is wearing a suit and the woman is wearing a dress. They appear to be embracing each other.,5.8046875,Yes,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/TgOKWKY1kq4-00:00:07.800-00:00:10.500.mp4,The video clip shows a cartoon character walking through a forest. The character is wearing a pink shirt and is carrying a stick. The background of the video shows trees and a rock.,5.8046875,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/sg13ztI3b2Q-00:00:45.133-00:00:57.767.mp4,The video clip shows a toddler playing with a toy car on the floor. The toddler is wearing a plaid shirt and appears to be having a lot of fun.,5.8046875,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/S1boGldw2dE-00:04:31.867-00:04:35.333.mp4,"The video clip shows a white truck parked in a parking lot. The truck appears to be a delivery truck, and it is parked in front of a gas station. There are no people or animals visible in the video.",5.80078125,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/O1zIS3ncK5Q-00:00:56.290-00:00:58.959.mp4,"The video clip shows a man wearing a cap and a plaid shirt, sitting in a chair and talking to the camera. He seems to be in a room with a lot of posters on the wall.",5.80078125,No,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/gHzuabZUd6c-00:12:22.041-00:12:23.576.mp4,"The video clip shows a group of people gathered around a campfire, roasting marshmallows and enjoying each other's company. It appears to be a fun and relaxing outdoor activity.",5.80078125,Yes,1,5,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/tDNInmAbo3w-00:07:31.800-00:07:47.280.mp4,The video clip shows a man wearing a white tank top and holding a basketball in his hands. He is standing in a room with a basketball hoop in the background.,5.80078125,No,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/fIQ4Z4jxoJ8-00:02:27.042-00:02:33.458.mp4,The video clip shows a cartoon character with blonde hair. She is wearing a white shirt and appears to be upset. The background of the video is purple.,5.80078125,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/VdBerteNOc4-00:06:57.317-00:07:03.623.mp4,"The video clip shows an aerial view of a beautiful island in the middle of the ocean. The island is surrounded by clear blue water, and there is a bridge connecting it to the mainland.",5.80078125,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/TvJvRq3k36w-00:05:21.920-00:05:24.560.mp4,The video clip shows a young man playing with a soccer ball in a field. The man is wearing a hoodie and appears to be enjoying himself while playing the game.,5.80078125,Yes,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/27W3XhUG_G4-00:13:48.160-00:13:51.400.mp4,The video clip shows an old man with a long white beard and a turban on his head. He is wearing traditional clothing and is sitting on a chair. The background of the video appears to be a temple.,5.80078125,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/dPin-rNdcgU-00:04:35.760-00:04:37.360.mp4,The video clip shows a woman wearing a white sweater sitting on a couch. She appears to be looking at the camera with a serious expression.,5.80078125,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/saN6L1tb4sk-00:10:01.720-00:10:05.040.mp4,The video clip shows a man wearing a backpack and walking through a jungle. He appears to be lost and searching for something.,5.80078125,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/5Fg9oZk-5uA-00:05:57.424-00:05:58.058.mp4,The video clip shows a young man wearing a mask and walking down the street. He is wearing a black jacket and appears to be walking towards a store. It seems to be a cold day as the man is wearing a mask to protect himself from the cold.,5.796875,No,1,4,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/WNr3P9IaRLg-00:06:11.417-00:06:12.042.mp4,The video clip shows a man jumping on a trampoline in a backyard. The man is wearing shorts and appears to be enjoying his time on the trampoline.,5.796875,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/WP-LOFPNygQ-00:00:39.533-00:00:41.267.mp4,The video clip shows a person pouring water into a plastic bottle and then pouring it into the ground. It appears to be a process of watering plants.,5.796875,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/LB1XUrGuVj0-00:11:18.267-00:11:19.133.mp4,The video clip shows a Minecraft game being played. The player is shown running and jumping around in the game. The game is set in a forest and the player seems to be enjoying the game.,5.796875,No,1,1,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/VKVvonGVw9Q-00:01:26.167-00:01:31.900.mp4,The video clip shows a woman riding a bicycle in a game. She is wearing a backpack and appears to be playing a game.,5.796875,No,1,2,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/H26cgJ1BclM-00:04:36.600-00:04:37.680.mp4,The video clip shows a cartoon character sitting on top of a tree. The character appears to be a bird and is wearing a yellow shirt.,5.796875,No,0,0,0
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/fymfu5O5PGE-00:01:40.167-00:01:40.667.mp4,The video clip shows a young girl wearing a red outfit and standing in a garden. She is smiling and seems to be enjoying her time in the garden.,5.796875,No,1,3,1
/mnt/spaceai-internal/panda-intervid/internvid/nvme/tmp/heyinan/panda/00/g79xwvs7DQ0-00:06:32.875-00:06:35.708.mp4,The video clip shows a cartoon character with red hair and a tie. The character is wearing a green shirt and appears to be surprised.,5.796875,No,0,0,0
