path,Caption,Aesthetic_Score,caption_interaction,text
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/0rOjiNoWIM4-00:11:58.600-00:11:59.167.mp4,The video clip shows a virtual world where a car is driving on a road. The road is empty and there are no other vehicles or people in sight. The car is moving smoothly without any obstacles or interruptions.,6.14453125,No,"The video appears to be a screenshot from a video game, showcasing a first-person perspective of a character standing on a road. The character is not visible, but the camera is positioned as if the character is looking towards the horizon. The road is marked with white lines and arrows, indicating directions. On the left side of the road, there are trees and a sidewalk. The sky is clear and blue, suggesting a sunny day. There are no visible texts or distinctive brands in the image. The style of the image is realistic, with attention to detail in the textures and colors of the environment. The image does not contain any action or movement, and the focus is on the static scene."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/yaAOqITWuj0-00:02:09.396-00:02:21.274.mp4,The video clip shows a person pouring a liquid into a container filled with mushrooms. The mushrooms are placed in a clear container on a wooden table.,6.14453125,No,"The video shows a close-up of a glass container filled with mushrooms on a wooden surface. The mushrooms are of various sizes and appear to be cooked, with some showing a golden-brown color, indicating they might be sautéed or roasted. The container has a clear glass body, allowing the viewer to see the mushrooms inside. There is a small amount of liquid at the bottom of the container, which could be a cooking sauce or broth. The background is blurred, focusing the viewer's attention on the mushrooms in the container. There are no visible texts or distinctive marks that provide additional information about the content of the video. The style of the video is straightforward and appears to be a still image rather than a video with motion."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/EKkzbbLYPuI-00:01:04.125-00:01:07.250.mp4,The video clip shows a group of people dressed in formal attire performing a dance routine. They are dressed in blue and appear to be dancing in an indoor space. It seems to be a Christmas-themed performance.,6.140625,Yes,"The video is a dynamic dance performance set in an industrial-style building with large windows and a high ceiling. The dancers are dressed in blue costumes with long sleeves and skirts, and they are wearing ballet shoes. The lighting is dim, with spotlights illuminating the dancers and creating a dramatic atmosphere.  The performance begins with a single dancer in the foreground, who is captured in a pose with her arms extended and her head turned to the side. She appears to be in motion, as if she is dancing to music that is not audible in the video.  As the video progresses, additional dancers enter the frame, each performing their own dance moves. They are positioned in various parts of the room, with some standing in the background and others in the foreground. The dancers are captured in mid-motion, with their bodies twisting and turning as they execute their dance moves.  The background features a large Christmas tree adorned with lights, which adds a festive touch to the otherwise industrial setting. The tree is located in the center of the room, and the dancers are positioned around it, creating a sense of depth in the image.  The video does not contain any text or dialogue, and the focus is solely on the dance performance. The dancers' expressions and body language convey a sense of emotion and intensity, suggesting that they are deeply engaged in their performance.  Overall, the video is a visually striking representation of a dance performance, with the dancers' costumes, the industrial setting, and the Christmas tree all contributing to a unique and captivating scene."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/V1fAZ9Y_fW4-00:12:05.892-00:12:08.261.mp4,The video clip shows a man wearing a black hat and a blue shirt. He appears to be dressed in traditional Chinese clothing and is standing in a room. It seems to be a scene from a TV show.,6.140625,No,"The video is a still image featuring a man dressed in traditional Korean attire, which includes a black hat and a blue and white garment. He appears to be seated and looking down, with a serious expression on his face. The background is blurred but suggests an indoor setting with warm lighting. There are no visible texts or distinctive markings that provide additional context or information about the content of the image. The style of the image is a standard photograph with no apparent motion or animation."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/675GnRFIGO8-00:00:23.720-00:00:24.320.mp4,The video clip shows a man wearing headphones and sitting in front of a computer. He appears to be playing a game or listening to music.,6.140625,No,"The video is a live stream featuring a man sitting in front of a microphone and a camera. He is wearing a black headset with a boom microphone attached to it, suggesting he is engaged in a live broadcast or recording. The man has short, blond hair and is wearing a black t-shirt with a graphic design on it. He appears to be in a room with a casual, homey atmosphere, as there is a potted plant and a small figurine of a character on a shelf in the background.  The man is gesturing with his right hand, which is holding a small object that he is pointing at. He is smiling and seems to be in a good mood. The lighting in the room is soft, and the overall setting appears to be a personal space, possibly a home or a studio.  There are no visible texts or logos in the image that provide additional context or information about the content of the stream. The style of the video is typical of a live stream, with a focus on the individual and their immediate surroundings. The image is a still from the video, capturing a moment during the broadcast."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/nz55CEN6vYA-00:00:33.840-00:00:36.280.mp4,"The video clip shows a group of men dressed in suits and ties walking down a city street. They appear to be in a hurry, and some of them are carrying bags. It seems like they are on their way to an important meeting or event.",6.1328125,No,"The video appears to be a still image with no motion or sound. It shows a group of individuals walking down a street. The central figure is a man dressed in a suit with a tie, who is walking ahead of the others. He is looking to his right and seems to be leading the group. To his left, there is a man in military attire, also walking and looking ahead. Behind them, there are other individuals, some of whom are also in military attire, and others who are dressed in civilian clothing. The setting appears to be an urban environment, with buildings visible in the background. There are no visible texts or distinctive markings that provide additional context or information about the location or the individuals in the image. The style of the image is a straightforward, unembellished photograph with no filters or artistic manipulations."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/gL6iSCSHjco-00:10:13.713-00:10:14.781.mp4,The video clip shows a group of people riding bicycles in a gym. They appear to be enjoying themselves as they pedal away. It seems like a fun and energetic workout session.,6.12890625,Yes,"The video captures a thrilling roller coaster ride. There are four individuals in the image, all donned in blue shirts and black shorts, indicating they are part of a team. They are seated in a roller coaster car, which is in motion, as suggested by the blurred background. The roller coaster car is moving along a track, which is also blurred, adding to the sense of speed and excitement. The individuals appear to be enjoying the ride, their faces lit up with smiles. The image does not contain any text. The relative positions of the objects suggest that the roller coaster car is moving from left to right, following the track. The image does not provide any information about the location or the time of the day. The focus is solely on the roller coaster ride and the enjoyment of the individuals."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/O9ky3GWOtkI-00:05:49.133-00:05:50.567.mp4,The video clip shows a group of people dressed in armor and holding swords. It appears to be a scene from a video game.,6.12890625,No,"The video is a 3D animated scene featuring a character in a dynamic pose, wielding a sword and standing on a rocky outcropping. The character is depicted with a muscular build, wearing armor and a helmet with a visor, and has dark hair. The background is a dramatic landscape with a large, glowing sun or moon in the sky, casting a warm light on the scene. The character is surrounded by a misty environment with floating rocks and debris, suggesting a battle or intense action. The overall style of the animation is realistic with a high level of detail, and the color palette is rich with warm tones. There are no visible texts or logos in the video."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/F1Hq8eVOMHs-00:00:45.667-00:00:48.967.mp4,The video clip shows a cartoon character running through a forest. The character is wearing a colorful outfit and appears to be having a good time.,6.12890625,No,"The video is a vibrant and colorful animated short film. It begins with a young girl of yellow race, who is wearing a black sling and has brown curly hair that falls on her shoulders and back. She has a fair figure, big eyes, delicate skin, deep and bright eyes, and blood-red lips. She looks sexy and has delicate makeup. Her expression is calm at first, but then she smiles seductively at the camera.  The background of the video is the blurred outline of city buildings and windows, through which you can see the scenery outside. The scene then transitions to a jungle setting, where a monkey is seen swinging from tree to tree. The monkey is brown and has a white face.  The video then takes a turn towards the fantastical, as the monkey is seen flying through the air on a cloud. The cloud is blue and fluffy, and the monkey is holding onto it with both hands.  The video then transitions to a futuristic cityscape, where a spaceship is seen flying through the sky. The spaceship is purple and has a sleek design.  The video then ends with the girl from the beginning, who is now standing on a platform in the futuristic cityscape. She is looking up at the spaceship, which is flying overhead.  Throughout the video, there are no texts or dialogues. The video is purely visual, with the actions and movements of the characters and objects telling the story. The video does not contain any real people or animals, and all the characters and objects are animated. The video does not contain any real locations, and all the settings are imaginary and created for the purpose of the animation. The video does not contain any real objects, and all the objects are animated and do not exist in reality. The video does not contain any real events, and all the events are imaginary and created for the purpose of the animation. The video does not contain any real actions, and all the actions are imaginary and created for the purpose of the animation. The video does not contain any real emotions, and all the emotions are imaginary and created for the purpose of the animation. The video does not contain any real sounds, and all the sounds are imaginary and created for the purpose of"
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/mtl8fzMFroY-00:08:16.997-00:08:30.777.mp4,The video clip shows a man wearing a mask working on a car in a garage. He appears to be repairing the windshield of the vehicle.,6.12890625,No,"The video is a tutorial on car detailing, specifically focusing on the process of applying a coating to a car's paint. The setting appears to be a garage or workshop, with various tools and equipment visible in the background.  In the foreground, there are two individuals engaged in the detailing process. One person is wearing a black hoodie and a face mask, while the other is dressed in a black jacket and a baseball cap. Both individuals are using spray guns to apply the coating to the car.  The car being detailed is a dark-colored sedan, and it is positioned in the center of the frame. The coating being applied is a clear, glossy substance that is being sprayed onto the car's surface.  The video is in Japanese, and there are English subtitles overlaying the footage. The text ""Motor College"" is visible at the bottom of the screen, suggesting that the video may be related to a school or educational program focused on automotive skills.  The overall style of the video is instructional, with a focus on demonstrating the technique of applying a coating to a car's paint. The video is likely intended for viewers interested in car detailing or automotive restoration."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/Gl0PkMn7BTY-00:06:34.961-00:06:36.263.mp4,The video clip shows a group of panda bears sitting in front of a computer. They appear to be working on something together.,6.12109375,No,"The video is a vibrant and colorful animation featuring three cartoon characters. The characters are anthropomorphic animals, each with distinct features and expressions.   On the left, there's a panda character with a purple shirt and a pink flower on its head. The panda is sitting upright and appears to be looking directly at the camera.   In the middle, there's a black and white cat character. This character is wearing a yellow crown and has a red flower on its head. The cat is also sitting upright and seems to be looking at the panda.  On the right, there's a yellow bird character. This character is wearing a green crown and has a yellow flower on its head. The bird is also sitting upright and appears to be looking at the cat.  The characters are set against a green background that has a leaf pattern. The leaf pattern is in shades of yellow and green, adding to the overall vibrancy of the scene.  The characters are not just sitting idle; they are actively engaged in an activity. They are all holding laptops, suggesting that they might be working or studying. The laptops are open and facing the characters, indicating that they are the main focus of the activity.  The characters are also holding signs. The panda is holding a sign that reads ""おはようございます！"" which translates to ""Good morning!"" in English. The cat is holding a sign that reads ""こんにちは！"" which translates to ""Hello!"" in English. The bird is holding a sign that reads ""お元気ですか！"" which translates to ""How are you?"" in English.  The characters are not just holding signs; they are also waving them. The panda is waving its sign with its left paw, the cat is waving its sign with its right paw, and the bird is waving its sign with its left paw.  The characters are not just waving signs; they are also holding flowers. The panda is holding a pink flower, the cat is holding a red flower, and the bird is holding a yellow flower.  The characters are not just holding flowers; they are also holding leaves. The panda is holding a green"
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/qQO4WkG0tVQ-00:07:35.533-00:07:36.833.mp4,The video clip shows a pig in Minecraft. It appears to be a cartoon version of a pig. The pig is wearing a hat and appears to be smiling in the video.,6.1171875,No,"The video is a screenshot from a Minecraft game. The player's avatar, a pink creature with a white face and black eyes, is standing in front of a wooden door. The door is brown with a white frame and has a small window on the top. The avatar is wearing a black shirt and has a black backpack on its back. The background of the screenshot shows a grassy area with trees and a building in the distance. There is also a small text overlay on the bottom right corner of the screenshot that reads ""ありがとうございます！"" which translates to ""Thank you!"" in English. The avatar appears to be looking at the door, possibly preparing to open it. The overall scene suggests that the player is about to enter a new area or complete a task in the game."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/RComR-3FdZY-00:00:07.767-00:00:08.567.mp4,The video clip shows a group of people playing a game of poker in a casino. They are seated around a table with chips and cards in front of them. It appears to be a high-stakes game as the players are betting on the outcome of their hands.,6.1171875,Yes,"The video is a first-person perspective from a virtual casino game. The player is seated at a blackjack table with a red felt surface, and there are multiple decks of cards visible on the table. The player's hand is visible, holding a blackjack, and the dealer's hand is also visible, holding an ace. The player has a stack of chips in front of them, and there are additional chips scattered on the table. The background of the video shows a blurred image of a casino environment with other players and tables. There are no visible texts or logos in the video. The style of the video is realistic with a focus on the gameplay of the blackjack game."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/2N0d2ihPiDk-00:04:30.767-00:04:32.900.mp4,The video clip shows a group of people sitting at a table and waving a red flag. They seem to be having fun and enjoying themselves.,6.1171875,Yes,"The video is a short, low-resolution clip featuring three individuals, likely young men, in an indoor setting. The central figure is seated at a table with a white surface, holding a red flag with a white border in one hand and a white flag with a red border in the other. This person is wearing a light-colored shirt and has dark hair. To the left of the central figure, another individual is partially visible, wearing a dark-colored shirt and laughing. To the right, a third person is also partially visible, wearing a dark-colored shirt and holding a white flag. The background is blurred, but it appears to be an indoor space with a window and a glimpse of a cityscape.  At the bottom of the screen, there is text in Japanese, which seems to be a title or a caption related to the content of the video. The text is white with a red outline, making it stand out against the background. The overall style of the video is casual and appears to be a personal recording rather than a professional production. The mood of the video is light-hearted, with the individuals seemingly enjoying themselves."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/NDETtINUZcY-00:07:43.171-00:07:44.714.mp4,The video clip shows a group of people dressed in pirate costumes standing in a line. They appear to be part of a pirate-themed party or event.,6.11328125,No,"The video is a short, colorful scene featuring a group of children dressed in costumes. The central figure is a child wearing a blue costume with a logo on the chest, which appears to be a stylized letter ""G"". This child is standing in the foreground and is looking directly at the camera with a neutral expression. To the right of this child, there is another child holding a bouquet of flowers and smiling at the camera. This child is wearing a costume with a floral pattern and has a headband with a feather. Behind these two children, there are two other children. The child in the background on the left is wearing a pirate costume with a tricorne hat and is looking away from the camera. The child in the background on the right is wearing a costume with a pattern that includes stars and stripes, and is also looking away from the camera. The background is blurred, but it appears to be an outdoor setting with a clear sky. There are no visible texts or logos in the image. The style of the video is candid and appears to be a snapshot of a moment during a costume event or party."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/fTZrLghNWGg-00:01:26.800-00:01:33.760.mp4,The video clip shows a 3D animation of a tall building with clouds in the background. The building appears to be a skyscraper.,6.11328125,No,"The video presents a 3D rendering of the Empire State Building, a renowned landmark in New York City. The building is depicted in a daytime setting, with a clear blue sky serving as the backdrop. The structure is characterized by its distinctive Art Deco architecture, featuring a tiered crown at the top. The building is colored in a dark shade, contrasting with the lighter hues of the sky. The perspective of the video is from a low angle, looking up towards the towering structure, emphasizing its height and grandeur. The video does not contain any text or additional elements. The relative position of the building to the sky suggests it is a prominent feature in the cityscape. The video does not depict any actions or movements, presenting a static view of the building. The colors in the video are vibrant, with the blue of the sky and the darker tones of the building creating a striking contrast. The video does not contain any people or other objects, focusing solely on the Empire State Building. The video does not provide any information about the location or context of the building. The video does not contain any sound or audio elements. The video does not contain any text or additional elements. The video does not depict any actions or movements, presenting a static view of the building. The colors in the video are vibrant, with the blue of the sky and the darker tones of the building creating a striking contrast. The video does not contain any people or other objects, focusing solely on the Empire State Building. The video does not provide any information about the location or context of the building. The video does not contain any sound or audio elements. The video does not contain any text or additional elements. The video does not depict any actions or movements, presenting a static view of the building. The colors in the video are vibrant, with the blue of the sky and the darker tones of the building creating a striking contrast. The video does not contain any people or other objects, focusing solely on the Empire State Building. The video does not provide any information about the location or context of the building. The video does not contain any sound or audio elements. The video does not contain any text or additional elements. The video does not depict any actions or movements, presenting a static view of the building. The colors in"
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/H7mYG0sKHa0-00:01:05.833-00:01:09.467.mp4,The video clip shows a Minecraft animation of a room with a bed in it. It appears to be a bedroom with a bed and some other furniture.,6.11328125,No,"The video is a 3D animation set in a pixelated, blocky world that resembles a Minecraft-style environment. It features two characters, a boy and a girl, who are depicted in a cartoonish style. The boy is lying on a bed with a checkered pattern, while the girl is sitting on the floor next to the bed. The room has a simple, blocky design with a window, a dresser, and a refrigerator. The scene is static, with no actions taking place. There are no texts or other objects in the image. The colors are muted, with a predominance of grays and browns. The style of the animation is simplistic and child-friendly, typical of games and content aimed at a younger audience."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/4Lc12mOVpsA-00:04:49.360-00:04:54.600.mp4,The video clip shows two women standing in a kitchen and preparing food. They are wearing aprons and appear to be cooking pizza.,6.109375,Yes,"The video is a cooking tutorial featuring two women in a kitchen. The woman on the left is wearing a black apron with the text ""Green Kitchen"" and a white shirt, while the woman on the right is wearing a black apron with the same text and a black top. They are both standing in front of a kitchen counter with various cooking utensils and ingredients.  The woman on the left is holding a pizza dough and is in the process of shaping it. She is smiling and looking at the camera. The woman on the right is holding a knife and appears to be cutting something.  The background of the kitchen includes a refrigerator, a stove, and a clock on the wall. The clock shows the time as 15:30.  The video is in French and the text on the screen reads ""15 minutes à 300"". The overall atmosphere of the video is friendly and inviting, with the women appearing to enjoy the cooking process. The kitchen is well-lit and clean, suggesting a professional setting for the cooking tutorial."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/50GjhhyfN_Q-00:03:00.597-00:03:04.935.mp4,The video clip shows a man and a woman standing in a dimly lit room. The man is wearing a hat and the woman is wearing glasses. They appear to be whispering to each other.,6.10546875,Yes,"The video is a close-up shot of a man and a woman in a dimly lit room. The man is wearing a white baseball cap and a dark t-shirt, while the woman is wearing glasses and a light-colored top. The man is leaning in towards the woman, who is looking down and away from him. The man's face is close to the woman's, and he appears to be whispering or speaking softly to her. The room has a blurred background, but it seems to be an indoor setting with a window visible. The lighting is subdued, with a blueish hue, and the focus is on the interaction between the two individuals. There are no visible texts or distinctive marks that provide additional context about the scene. The style of the video suggests a romantic or intimate moment between the two characters."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/3KDbc7Ebj1E-00:02:12.533-00:02:14.234.mp4,The video clip shows a cat sitting on a table next to a toy house. The cat appears to be relaxed and enjoying its surroundings.,6.10546875,No,"The video captures a serene scene of a cat's day. The cat, a mix of black and white, is comfortably nestled on a wooden bench. The bench, painted in a vibrant shade of yellow, is adorned with a blue door and a red roof, adding a pop of color to the scene. The cat is facing the camera, its gaze fixed directly on it, giving the impression of curiosity or perhaps a hint of mischief.  The bench is situated in what appears to be a park or garden, as suggested by the blurred background. The focus of the video is clearly on the cat and the bench, with the background serving as a simple backdrop to highlight the main subjects. The cat's position on the bench and its direct gaze towards the camera create a sense of connection between the viewer and the feline subject. The overall scene is peaceful and idyllic, a snapshot of a quiet moment in the life of this charming cat."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/Fg_iBsve7cA-00:03:52.960-00:03:54.120.mp4,The video clip shows a group of soldiers marching in unison with rifles in hand. They are dressed in military uniforms and appear to be part of a military parade.,6.10546875,No,"The video is a historical reenactment featuring a group of soldiers in military uniforms. The soldiers are predominantly male, and they are holding rifles and bayonets. The uniforms suggest a style from a past era, possibly World War II, given the style of the helmets and the design of the clothing. The soldiers are depicted in a celebratory or triumphant pose, with their arms raised in the air and their heads turned towards the sky. The background is blurred, but it appears to be an outdoor setting with a cloudy sky. There are no visible texts or distinctive brands in the image. The style of the video is realistic, with attention to detail in the costumes and props to create an authentic representation of the historical event."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/lQi4Iwu_ZsQ-00:06:17.300-00:06:19.267.mp4,The video clip shows a woman wearing a white shirt and smiling while talking to the camera. She is also wearing braces on her teeth.,6.1015625,No,"The video is a close-up of a young woman with a fair complexion, dark hair, and a cheerful expression. She is wearing a white robe with a hood and is indoors, with a blurred background that suggests a domestic setting. The woman is looking directly at the camera, and there is a red text overlay on the screen that reads ""おしゃべり"" which translates to ""chat"" in English. The style of the video is casual and appears to be a personal vlog or a live stream. The lighting is soft, and the focus is on the woman's face, making her the central subject of the video."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/NEsEPdskgOQ-00:07:06.633-00:07:10.600.mp4,The video clip shows a man playing basketball on an outdoor court. He is wearing a blue shirt and appears to be enjoying the game.,6.09765625,Yes,"The video is a first-person perspective of a person playing basketball. The individual is wearing a gray hoodie, black pants, and black sneakers with white soles. They are standing on a basketball court with a hoop visible in the background. The person is holding a basketball in their right hand and appears to be in the process of dribbling or preparing to shoot. The background is blurred, but it suggests an outdoor setting with trees and a fence. There is a watermark or logo in the bottom right corner of the video that reads ""EXCEL."" The style of the video is a casual, personal recording, likely intended to showcase the person's basketball skills or to document their practice. The video does not contain any text or additional graphics."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/TR9mnCoJSLM-00:07:04.087-00:07:15.783.mp4,"The video clip shows a large indoor swimming pool with sunlight shining through the windows. The pool appears to be empty, and there are no people visible in the video.",6.09765625,No,"The video captures a serene scene of an indoor swimming pool bathed in sunlight. The pool, rectangular in shape, is surrounded by a tiled floor and walls, reflecting the light streaming in from the large windows on the left side of the frame. The windows are adorned with white blinds, partially drawn to allow the sunlight to filter in.  On the right side of the frame, a diving board is visible, standing tall and ready for use. The pool is calm, its surface undisturbed, and the water appears to be a clear, inviting blue. The sunlight casts a warm glow on the scene, highlighting the cleanliness of the pool and the surrounding area.  In the background, a sign is visible, although its contents are not clear from this angle. The overall atmosphere of the video is peaceful and inviting, a perfect setting for a swim or a relaxing day by the pool."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/gncDXQmdy9o-00:02:13.240-00:02:14.160.mp4,"The video clip shows a Minecraft game being played on a computer screen. It appears to be a screenshot of the game being played, and there are no other people or objects visible in the video.",6.09765625,No,"The video is a screenshot from a Minecraft game. The game is paused, and the player's perspective is shown in the top left corner. The player is wearing a black shirt with the text ""GroxMC"" on it. The player's avatar is a humanoid figure with a white face and black hair. The avatar is standing on a grassy area with trees in the background.  In the center of the screen, there is a large group of blocky figures that resemble Minecraft characters. These figures are brown and have white faces. They are standing in a line and appear to be facing the same direction.  In the bottom right corner of the screen, there is a user interface with a red and white color scheme. The interface includes a health bar, a mana bar, and a scoreboard. The health bar is full, the mana bar is half full, and the scoreboard shows the player's name at the top with a score of 100 points.  The sky in the background is blue with white clouds. The overall style of the video is a first-person perspective from a Minecraft game, with a focus on the player's avatar and the group of figures in the center. The video does not contain any text other than the player's name on the scoreboard."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/RCMXepwDseY-00:05:48.248-00:05:49.449.mp4,The video clip shows a group of people picking watermelons in a field. They are all wearing orange shirts and appear to be working together to harvest the watermelons.,6.09375,Yes,"The video captures a moment of joy and anticipation in a park. At the center of the frame is a young girl, her face lit up with a smile as she holds a green watermelon in her hands. She's wearing a vibrant orange sweatshirt that stands out against the natural backdrop.  Standing next to her is a man, his presence adding a sense of companionship to the scene. He's dressed in a green shirt, providing a nice contrast to the girl's orange sweatshirt.  The park around them is lush and green, with trees and bushes filling the background. The grass underfoot is a lush green, adding to the overall tranquility of the scene.  The girl seems to be in the middle of a conversation, perhaps sharing stories or making plans. The man's attention is focused on her, indicating an engaging conversation.  The watermelon in the girl's hands is a symbol of summer and fun. It's a moment of pause in their day, a chance to enjoy the simple pleasures of life.  Overall, the video paints a picture of a beautiful day in the park, filled with conversation, anticipation, and the simple joy of holding a watermelon."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/MIbaPW09EPk-00:01:03.730-00:01:09.069.mp4,The video clip shows a woman wearing a trench coat and walking towards a fence. She is carrying a bag and appears to be lost in thought.,6.09375,No,"The video is a close-up shot of a young woman walking through a park. She is wearing a beige jacket and has long black hair. The woman is carrying a beige bag on her shoulder and is walking on a path. The background is blurred, but it appears to be a park with trees and bushes. The woman is looking down at the ground as she walks, and her expression is neutral. There are no texts or other objects in the video. The video does not contain any actions that could be considered unusual or out of the ordinary. The relative position of the woman to the path suggests she is walking on it. The relative position of the path to the background suggests it is in a park. The video does not contain any other objects or people. The video does not contain any sound. The video does not contain any text. The video does not contain any other actions. The video does not contain any other objects. The video does not contain any other people. The video does not contain any other texts. The video does not contain any other sounds. The video does not contain any other actions. The video does not contain any other objects. The video does not contain any other people. The video does not contain any other texts. The video does not contain any other sounds. The video does not contain any other actions. The video does not contain any other objects. The video does not contain any other people. The video does not contain any other texts. The video does not contain any other sounds. The video does not contain any other actions. The video does not contain any other objects. The video does not contain any other people. The video does not contain any other texts. The video does not contain any other sounds. The video does not contain any other actions. The video does not contain any other objects. The video does not contain any other people. The video does not contain any other texts. The video does not contain any other sounds. The video does not contain any other actions. The video does not contain any other objects. The video does not contain any other people. The video does not contain any other texts. The video does not contain any other sounds. The video does not contain any other actions. The video does not contain any other objects. The video does not contain any other people. The video does not contain any other texts. The video does not contain any other sounds. The video does not contain any other actions"
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/8tWCnIscPEw-00:07:03.760-00:07:05.360.mp4,"The video clip shows a group of young men playing soccer on a field. They are running around, kicking the ball, and interacting with each other. It seems like they are having a good time and enjoying the game.",6.08984375,Yes,"The video is a first-person perspective shot, likely from a camera mounted on the chest or head of a person, capturing a scene of a soccer game. The camera is facing towards the right side of the frame, showing the back of a person's head and shoulders. The person appears to be wearing a black shirt with white stripes on the sleeves and a logo on the left chest area. The background is blurred but suggests an outdoor setting with greenery and a fence, indicating that the game is taking place in a park or similar recreational area.  There is no visible text or branding in the image that provides additional context or information about the location or the teams playing. The style of the video suggests it could be a casual or amateur recording, possibly for personal use or sharing on social media. The focus is on the action of the game, with the camera capturing the movement of the soccer ball and the players on the field. The audio quality is not clear due to the camera's position and the ambient noise of the game."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/b7LJkYqEP6A-00:02:42.433-00:02:45.367.mp4,"The video clip shows a room with stairs and chairs. The room appears to be empty, and there are no people or objects visible in the video.",6.0859375,No,"The video is a first-person perspective from a video game. The player is in a room with a staircase leading up to a door. The room has a wooden floor and walls, and there are several chairs and tables scattered around. The player is wearing a purple outfit with a hood and a mask covering their face. The player's health bar is visible at the top of the screen, and there is a minimap in the top right corner. The player is holding a sword in their right hand. The player is looking at a green object on the floor, which appears to be a key. The player is standing in front of a door, which is closed. The player is looking up at the door, and there is a red circle on the door. The player is looking at a table with a green object on it. The player is looking at a chair. The player is looking at a table. The player is looking at a chair. The player is looking at a table. The player is looking at a chair. The player is looking at a table. The player is looking at a chair. The player is looking at a table. The player is looking at a chair. The player is looking at a table. The player is looking at a chair. The player is looking at a table. The player is looking at a chair. The player is looking at a table. The player is looking at a chair. The player is looking at a table. The player is looking at a chair. The player is looking at a table. The player is looking at a chair. The player is looking at a table. The player is looking at a chair. The player is looking at a table. The player is looking at a chair. The player is looking at a table. The player is looking at a chair. The player is looking at a table. The player is looking at a chair. The player is looking at a table. The player is looking at a chair. The player is looking at a table. The player is looking at a chair. The player is looking at a table. The player is looking at a chair. The player is looking at a table. The player is looking at a chair. The player is looking at a table. The player is looking at a chair. The player is looking at a table. The player is looking at a chair. The player is looking at a table. The player is looking at"
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/aDLYW7Dqk8w-00:05:14.133-00:05:17.333.mp4,The video clip shows a group of people sitting at a table and playing with a toy. They are laughing and having a good time. It seems like they are playing a game together.,6.0859375,Yes,"The video is a candid, low-resolution recording of a group of young men sitting around a table, laughing and enjoying themselves. The table is covered with a white tablecloth, and there are various items on it, including a small toy with a colorful design and a white napkin. The men are dressed casually, with one wearing a black shirt and another in a brown shirt. The man in the center, who is wearing a gray shirt, is holding the toy and appears to be the source of amusement for the others. The background is blurred, but it seems to be an indoor setting with a window and a glimpse of a cityscape. The atmosphere is jovial, and the men are smiling and making playful gestures. There are no visible texts or distinctive brands in the image."
