path,caption,aes_score,multi_human_interaction
001/-iQEpqtfsFA-0:05:16.282-0:05:19.485.mp4,"The video shows a close-up of a person's hands working with wooden blocks on a table. The person is wearing a black shirt and appears to be in the process of assembling or disassembling the blocks. The blocks are light brown and have a natural wood finish. The table is a light color, possibly a wooden surface, and there are other items on it, including what looks like a black box and some other objects that are not clearly identifiable. The focus of the video is on the hands and the wooden blocks, with the background being out of focus. There are no texts visible in the video. The style of the video is a straightforward, unedited recording of a hands-on activity, likely taken from a camera or phone placed on the table.",4.356278419494629,No
001/-FrJ8TBx99I-0:09:10.960-0:09:13.760.mp4,"The video captures a close-up of an elderly man's face, showcasing his wrinkles and the wisdom that comes with age. His eyes, full of life and experience, are the focal point of the image. The man is adorned with a white beard and mustache, adding to his distinguished appearance. The background is blurred, drawing attention to the man's face and making him the sole subject of the image. The colors in the image are warm and inviting, with the man's skin tones contrasting beautifully against the softer hues of the background. The image is a testament to the beauty of aging and the stories that each wrinkle on his face could tell.",4.751660346984863,No
001/-FYs7hTCOjs-0:00:59.500-0:01:01.866.mp4,"The video shows a close-up of a person's hands typing on a laptop keyboard. The laptop screen displays a news program with Chinese characters, suggesting that the content is in Chinese. The background is blurred but appears to be an indoor setting with warm lighting, possibly a cafe or a home environment. The focus is on the hands and the laptop, with the background being out of focus. The person's hands are visible from the wrists up, and they are typing with a sense of urgency or intensity. The style of the video is a real-life, candid shot, capturing a moment of activity without any staging or artistic manipulation.",4.588292121887207,No
001/-g3LGY9YgyA-0:06:25.985-0:06:29.522.mp4,The video is a first-person perspective of a woman walking through a room with a blurred background. The woman is wearing a black and white patterned top and has her hair styled in loose curls. She is looking to her left with a slight smile on her face. The room appears to be a casual setting with a dining table and chairs visible in the background. There is no text present in the video. The style of the video suggests it could be a vlog or a personal video diary entry.,4.453103065490723,No
001/zuuR9Co_R_o-0:05:51.718-0:05:54.087.mp4,"The video captures a cozy dining scene. A wooden table, adorned with a purple tablecloth, is set for a meal. On the table, there's a white plate holding a serving of rice and vegetables, accompanied by a glass of red wine. A blue glass of water is also present on the table. The table is set with a fork, knife, and spoon, ready for use. In the background, a green lawn stretches out, adding a touch of nature to the scene. The overall setting suggests a relaxed and enjoyable mealtime.",3.9605987071990967,No
001/-kUommCnV88-0:26:43.240-0:26:45.520.mp4,"The video is a first-person perspective from the driver's seat of a van. The driver, a young man with short brown hair, is wearing a green t-shirt and is seated in the driver's seat. He appears to be in motion, as suggested by the blurred background and the motion blur on the dashboard and steering wheel. The van's interior is visible, with the driver's side door open, revealing a blue seatbelt. The dashboard has a digital display and various controls. The van's windows are tinted, and the sunlight is streaming in, creating a bright and sunny atmosphere. The driver is smiling and seems to be enjoying the drive. There are no visible texts or distinctive branding in the video. The style of the video is a casual, personal vlog, capturing a moment of the driver's journey.",4.2033371925354,No
001/zqtSShbM82g-0:04:42.160-0:04:49.640.mp4,"The video captures a dynamic scene of a blue car driving on a snowy road. The car, which is a Skoda Kodiaq, is the main subject of the video. It's moving from the left to the right of the frame, and the camera is positioned in the backseat, providing a unique perspective of the journey. The car's taillights are clearly visible, adding a sense of motion to the scene.  The road itself is blanketed in snow, with trees lining the sides, creating a serene winter landscape. The car's tires are kicking up snow as it drives, indicating that the road is not well-traveled.  The video is shot in a realistic style, with no filters or artistic manipulations. The colors are natural, and the lighting is bright, suggesting that it's daytime. The focus is sharp, and the camera is steady, providing a clear and detailed view of the car and its surroundings.  There are no texts or other objects in the video. The relative positions of the objects are consistent with a car driving on a road, with the car in the foreground and the trees and road in the background",4.699159145355225,No
001/-V2y3iCdKuA-0:08:04.859-0:08:39.227.mp4,"The video captures a moment of camaraderie and teamwork among three young boys in a residential area. They are engaged in the task of pouring concrete into a freshly laid foundation. The boy on the left, donned in a blue shirt, is actively pouring the concrete, while the other two boys, one in a black shirt and the other in a white shirt, are assisting him. Their actions suggest a sense of collaboration and shared responsibility.  The setting is a typical suburban backyard, with a house visible in the background. The house is surrounded by lush green trees, adding a touch of nature to the scene. A truck is parked in the driveway, perhaps indicating the ongoing construction work.  The boys are standing on a concrete slab, which is the area they are pouring the concrete into. The slab is surrounded by a pile of dirt, indicating that the foundation has been recently excavated.  The video does not contain any text or additional objects. The focus is solely on the three boys and their task. The relative positions of the objects suggest a well-coordinated effort, with each boy playing a specific role in the",4.129610061645508,Yes
001/zoWdmgdvddA-0:05:39.605-0:05:45.411.mp4,"In the video, a man is standing on a sidewalk, holding a tall glass tube in his hand. He is wearing a red and white plaid shirt and sunglasses. The tube is filled with a yellow liquid, and he appears to be drinking from it. The sidewalk is lined with buildings, and a tree can be seen in the background. The man seems to be enjoying his drink, as he is smiling and looking towards the camera. The overall scene suggests a casual, outdoor setting.",4.520577907562256,No
001/-gG9IApHQAU-0:05:56.622-0:06:00.593.mp4,"The video is a close-up view of a collection of toys and dolls arranged on a table. The toys are primarily pink and purple, with some featuring pastel colors. In the center, there is a large doll with pink hair and a purple dress, surrounded by smaller dolls and toys. To the left, there is a pink toy with a purple bow, and to the right, there is a pink toy with a purple hat. Behind these toys, there is a pink toy with a purple backpack. In the background, there is a pink toy with a purple car. The toys are arranged in a way that suggests they are part of a collection or display. There is no text visible in the video. The style of the video is a straightforward product display, with a focus on the toys and their colors.",4.682950019836426,No
001/-J6Fe_Y1FO0-0:03:57.370-0:03:59.505.mp4,"The video captures a moment of intense physical activity. A person is seen performing a push-up on a pink yoga mat. The individual is dressed in a blue and black leotard, which stands out against the vibrant color of the mat. The push-up is being performed on a black gym floor, which provides a stark contrast to the pink mat. The person's body is in a straight line, indicating a high level of strength and fitness. The background is blurred, drawing focus to the person and their action. The overall scene suggests a gym or workout setting.",4.641883850097656,No
001/zpINSwle52g-0:00:56.189-0:01:24.417.mp4,"The video is a news segment from a television broadcast. The screen displays a weather forecast for the upcoming weekend, with the title ""SunFest Takes Over Downtown for Second Day West Palm Beach."" The forecast shows a high of 84 degrees and a low of 68 degrees. The background of the screen is a blurred image of a city street with a large banner that reads ""SunFest.""  In the foreground, a news anchor is standing in front of a microphone, wearing a dark suit with a tie. He appears to be speaking to the camera, but his mouth is not visible in the shot. The anchor's hands are gesturing as he speaks, and he is looking directly at the camera.  The style of the video is typical of a news broadcast, with a focus on providing information about an upcoming event and the weather conditions. The use of a weather forecast in the background suggests that the news segment is related to the event mentioned in the title. The overall tone of the video is informative and professional.",4.458328723907471,No
001/-der9fABNQc-0:11:06.298-0:11:14.306.mp4,"The video is a first-person perspective shot, likely from a smartphone, capturing a scene on a residential street at dusk. The sky is overcast with a soft, diffused light, suggesting either early morning or late evening. In the foreground, there is a man with a beard and short hair, wearing a gray V-neck T-shirt. He is smiling and looking towards the camera, with a house and a car visible in the background. The man appears to be walking, as suggested by the motion blur on the ground and the slight sway of his head.  Behind the man, there is a woman with long blonde hair, wearing a gray top and a hat. She is also smiling and looking towards the camera. The woman is slightly out of focus, indicating she is further away from the camera than the man.  In the background, there is a car parked on the side of the street, and a house with a visible front door and a porch light that is on. The house has a white exterior with a dark roof. The overall style of the video is casual and appears to be a personal recording, possibly of a family or friends outing",4.672606468200684,Yes
001/-naamtpQ8lw-0:13:50.079-0:14:08.430.mp4,"The video is a first-person perspective of a man standing in a room with a white door and a gray wall. He is wearing a black t-shirt with a graphic design on the front and glasses. The man is holding a black object in his right hand, which appears to be a small electronic device. He is looking at the object and appears to be demonstrating its use. The room has a carpeted floor and a window with blinds partially drawn. The man is standing in front of a black metal rack that is mounted on the wall. The rack has a shelf on top and a door at the bottom. The man is not speaking and there is no text visible in the video. The video does not provide any additional context or information about the object or the man's actions.",4.403342247009277,No
001/-PSXZXXR0O8-0:10:11.544-0:10:31.464.mp4,"The video shows a close-up view of a bathroom floor during a renovation process. The floor is partially covered with black hexagonal tiles, and there are some tiles missing, revealing the subfloor. A white tape measure is visible on the floor, indicating measurements for the tiles. The walls of the bathroom are partially tiled in white, and there is a white door frame. The floor appears to be a mix of tiles and a wooden base, and there is a black tool with a red handle, which could be a hammer or a similar tool, lying on the floor. The lighting in the room is bright, and the focus is on the floor, making the background less distinct. There are no texts or distinctive brands visible in the image. The style of the video is a straightforward, unedited recording of a home improvement project, likely taken with a smartphone or a similar device.",3.674196243286133,No
001/-BrA3boe_Gc-0:07:43.029-0:07:49.035.mp4,"The video is a first-person perspective of a man standing outdoors, likely at a scenic location. The man is wearing a dark cap, a blue hoodie, and has a beard. He is looking towards the camera with a slight smile. In the background, there is a body of water reflecting the surrounding landscape, with mountains and a clear sky visible. The lighting suggests it is daytime with ample sunlight. There are no visible texts or distinctive brands in the video. The style of the video is casual and appears to be a personal vlog or travel video.",5.343507289886475,No
001/-4ADtJ3kfHg-0:00:15.640-0:00:22.360.mp4,"The video is a close-up of a man sitting in front of a microphone, presumably in a recording studio. He has long, dark hair and is wearing a black t-shirt. Behind him, there is a guitar amplifier with the brand ""ORANGE"" visible on it. To the left of the amplifier, there is a poster with the text ""FORBIDDEN PLANET"" and ""ORANGE"" written on it. The man appears to be speaking or singing, as he is making hand gestures and his mouth is open as if he is in the middle of a performance or conversation. The lighting in the room is soft and focused on the man, highlighting his face and upper body. The background is blurred, but it seems to be a typical recording studio environment with acoustic panels on the walls.",5.535068035125732,No
001/zqfw6WCtcxI-0:11:02.078-0:11:07.083.mp4,"The video shows a person's hands interacting with a collection of colorful, three-dimensional geometric shapes that resemble children's building blocks. The blocks are in various colors such as orange, blue, green, and red, and they are stacked together in a somewhat disorganized manner. The person is holding one of the blocks, which features a cartoon character's face. The background is a plain, light-colored surface that provides a neutral backdrop for the vibrant colors of the blocks. The style of the video is a close-up, hands-on demonstration, likely intended to showcase the blocks and their design. There are no texts visible in the video.",4.83141040802002,No
001/-8oK-Z0kL-o-0:10:11.569-0:10:18.409.mp4,"The video is a still image featuring a man in a blue suit with a yellow tie and a blue jacket. He is standing in front of a mirror and appears to be in motion, possibly dancing or moving with energy. The man has short blonde hair and is smiling. Behind him, there is a wooden door with a window and a green plant. The room has a warm, inviting atmosphere with a wooden floor and a painting on the wall. The man's reflection is visible in the mirror, showing him from the back. There are no texts or other objects in the image. The style of the image is a candid, unposed photograph capturing a moment of the man's activity.",4.821305751800537,Yes
001/-YeK_L-tiu4-0:00:41.908-0:00:45.678.mp4,"The video depicts a professional setting where two men are engaged in a discussion. The man on the left is holding a small model of a house, which appears to be a toy or a miniature representation of a real estate property. He is showing it to the man on the right, who is seated across the table. The man on the right is wearing a suit and tie, suggesting a formal or business environment. The man on the left is dressed in a more casual manner, wearing a shirt and tie without a suit jacket. Both men are smiling and seem to be in a positive and friendly conversation. The background is blurred but suggests an office setting with natural light coming in from the windows. There are no visible texts or distinctive brands in the video. The style of the video is a realistic portrayal of a business interaction, likely used for corporate or promotional purposes.",5.028982639312744,Yes
001/-h_WMOpNo2Y-0:09:46.680-0:09:52.120.mp4,"The video captures a cozy indoor scene featuring two women seated on a white couch. The woman on the left, dressed in a black tank top, is holding a glass of wine. Her companion on the right, wearing a white shirt with a red stripe, is holding a cup of coffee. They are engaged in a conversation, with the woman on the right gesturing towards the woman on the left. The room they are in is warmly lit, with a beige wall serving as the backdrop. A window can be seen in the background, suggesting a well-lit space. The overall atmosphere of the video is relaxed and casual.",4.188404083251953,Yes
001/-leHk_wH3hc-0:01:49.843-0:01:54.380.mp4,"The video is a 3D animation featuring a character with exaggerated facial features, including large eyes and a prominent nose. The character is wearing a yellow hat with a large lens on the front and a red scarf. The background is a dark, cloudy sky. The character appears to be speaking or shouting, as indicated by the open mouth and the text on the screen, which is in Japanese. The overall style of the animation is reminiscent of Japanese anime.",4.985080242156982,No
001/-jXKOFpwomE-0:04:19.225-0:04:29.669.mp4,"The video is a close-up shot of a woman in a room with a white wall and a window. The woman has blonde hair and is wearing a white shirt. She is looking at the camera with a slight smile on her face. She is holding a white object in her hand, which appears to be a small toy or a piece of paper. The room has a simple and clean aesthetic, with no other objects or decorations visible in the frame. The lighting in the room is soft and natural, suggesting it might be daytime. The woman's expression and the object she is holding suggest that she might be engaged in a playful or creative activity. There is no text visible in the video. The overall mood of the video is calm and relaxed.",4.735203742980957,No
001/-aQ0A78I76c-0:05:38.137-0:05:42.175.mp4,"The video captures a moment inside an airplane cabin. The main focus is on a woman who is seated in the middle seat of a row. She is dressed in a white blouse and is holding a white tissue to her nose, suggesting she might be feeling unwell. Her gaze is directed off to the side, and her expression is one of concern.  The airplane cabin is filled with other passengers, all of whom are seated and appear to be in their seats. The cabin is well-lit, and the seats are arranged in rows, typical of an airplane layout.  The video does not contain any text or additional objects. The relative positions of the objects are consistent with the layout of an airplane cabin, with the woman in the middle seat being the central figure. The other passengers are seated in the surrounding seats, creating a sense of depth in the image. The woman's position in the middle seat and her actions of holding the tissue to her nose draw the viewer's attention to her. The other passengers are in the background, providing context to the setting but not detracting from the main subject of the video.",4.446854591369629,No
001/-tqPS9Y8sk4-0:02:09.245-0:02:13.199.mp4,"The video captures a moment in a kitchen where a black wok is being used to cook. The wok, which is the main object in the frame, is filled with oil and has a yellow egg resting in it. A silver spoon is being used to stir the egg, indicating that it is being cooked. The background of the image reveals a wooden table and a window, suggesting that the kitchen is well-lit and spacious. The overall scene suggests a homey and comfortable cooking environment.",4.663111686706543,No
001/-Ci9_Tstm0w-0:05:42.100-0:05:44.533.mp4,"The video captures a protest taking place in front of a building. The protesters are holding up signs that read ""Don't Repeal the ACA"" and ""First 100 Days in 360 Seconds"". The protest is taking place during the day, and the building in the background is white. The protesters are standing on a sidewalk, and the building is in the background. The video also includes footage of a man speaking at a podium, with the American flag visible in the background. The protest appears to be peaceful, and the protesters are expressing their views on healthcare policy. The video does not provide any information about the location of the protest or the identity of the protesters.",4.842128753662109,Yes
001/ztA3vV_g9eo-0:00:12.750-0:00:16.875.mp4,"The video is a screenshot of a YouTube interface, specifically the homepage of the YouTube channel ""YouTube Heroes"". The main color scheme of the interface is red and white. The background of the homepage features a collage of various YouTube videos, showcasing a diverse range of content.  At the top of the homepage, there's a banner with the text ""Welcome to YouTube Heroes"" in white letters on a red background. Just below this banner, there's a graphic of a group of people, each holding a different colored flag, symbolizing diversity and unity.  The main feature of the homepage is a large circular graphic with the text ""YouTube Heroes"" in white letters on a red background. This graphic is centrally located and is the focal point of the homepage.  On the right side of the homepage, there's a smaller graphic of a person holding a flag, which is likely a representation of the YouTube Heroes program.  The bottom of the homepage features a red banner with the text ""YouTube Heroes"" in white letters, followed by a call to action that reads ""Join the community"".",4.308396816253662,Unknown
001/-rF3oxW99TI-0:05:18.484-0:05:24.757.mp4,"The video captures a thrilling moment of a person walking on a narrow wooden plank that extends over a steep drop. The plank, which is the main focus of the image, is positioned in the center and stretches from the foreground to the background. The person, dressed in a black jacket and blue jeans, is seen walking towards the right side of the image. The background is a breathtaking view of a mountainous landscape, with a river meandering through it. The image is taken from a low angle, which adds to the sense of height and danger. The colors in the image are predominantly green and brown, reflecting the natural surroundings. The overall composition of the image creates a sense of adventure and excitement.",4.338262557983398,No
001/-imFg4xqc3A-0:04:08.375-0:04:10.666.mp4,"The video is a close-up shot of a man's face, appearing to be in a state of distress or fear. The man has short, dark hair and is wearing a blue jacket with a collar. His eyes are wide open, and his mouth is slightly open as if he is speaking or reacting to something. The background is out of focus, but it seems to be an indoor setting with a wooden structure, possibly a wall or a piece of furniture. The lighting is dim, with a warm tone that highlights the man's face. There are no visible texts or distinctive marks that provide additional context or information about the setting or the man's situation. The style of the video is realistic, with a focus on capturing the emotional expression of the man.",5.123536109924316,No
001/-navMLZCDFQ-0:00:00.440-0:00:04.280.mp4,"The video is a short, dynamic clip featuring a flock of sheep walking across a paved area. The sheep are fluffy and white, and they are moving in a line, with some walking in front of the camera and others following behind. The background is urban, with modern buildings and a clear sky. The ground is made of concrete tiles, and there are some plants and a person visible in the distance.  In the foreground, there is a logo with the text ""KONBINI NEWS"" in bold, capital letters. The logo is colorful, with a mix of red, yellow, and blue. The style of the video is realistic, with a focus on capturing the movement of the sheep and the contrast between the rural animals and the urban environment. The lighting suggests it is daytime with ample sunlight. The overall impression is that of a news segment or a promotional video for a news channel.",4.765434265136719,No
001/-ev08XQbIJM-0:05:49.682-0:06:09.602.mp4,"In the image, a young boy is engrossed in cleaning a wooden table. He is dressed in a vibrant orange shirt and blue shorts, and he is using a pink spray bottle to clean the table. The table is located in a room with a beige carpet and a window adorned with white curtains. A potted plant and a vase add a touch of greenery to the room. The boy is standing on a rug, which is placed in front of the table. He appears to be focused on his task, ensuring that the table is clean and ready for use. The room is well-lit, suggesting that it is daytime. The boy's actions indicate that he is taking responsibility for maintaining the cleanliness of the room.",4.587164878845215,No
001/-6719v7hI4M-0:00:30.822-0:01:14.282.mp4,"In the heart of a cozy kitchen, a woman in a vibrant red shirt is the star of the scene. She's standing in front of a counter, her hands skillfully maneuvering a blender filled with freshly blended orange juice. The blender, a striking red, matches her shirt and adds a pop of color to the scene.  The counter is a testament to a well-used kitchen, with various appliances and utensils scattered about. A coffee maker sits ready for its next brew, a blender stands by for its next mix, and a knife lies nearby, perhaps used in the preparation of the juice.  The background is a blur of everyday life, with a sink and a stove visible, hinting at the hustle and bustle that goes on in this kitchen. Despite the activity, the woman seems to be in her element, her focus solely on the task at hand.  The image captures a moment of calm in the midst of chaos, a snapshot of everyday life filled with color and activity. It's a scene that speaks to the joy of cooking and the simple",5.486074447631836,No
001/-dcHUXo-c0Y-0:06:03.563-0:06:12.739.mp4,"The video captures a moment on a fishing boat in rough seas. Two individuals, clad in blue raincoats, are engaged in the task of cleaning fish. The person on the left is holding a large fish, which is being washed under a faucet. The water from the faucet is splashing around, creating a dynamic scene. The person on the right is holding a yellow bucket, possibly containing more fish to be cleaned. The boat they are on is rocking violently, indicating the rough seas they are navigating. The background is a blur of the vast ocean, emphasizing the isolation of the boat. The image is slightly tilted, adding to the sense of movement and chaos. Despite the challenging conditions, the two individuals continue their work with focus and determination.",4.2501220703125,Yes
001/-kQMVroSsE4-0:25:24.823-0:25:29.628.mp4,"The video captures a moment in a room where a young man is engrossed in his work on a laptop. He is seated at a desk, which is cluttered with various objects including a camera and a bottle. The room is bathed in natural light streaming in from a window adorned with wooden blinds. The man's focus is on the laptop screen, which displays a blueprint of a building. His hand is raised to his head, perhaps in thought or concentration. The overall scene suggests a workspace, possibly for someone involved in architecture or design.",4.751690864562988,No
001/-aRcu8D0nbQ-0:14:15.440-0:14:23.080.mp4,"The video is a photograph of a man standing on a stage, giving a presentation. He is wearing a light-colored, short-sleeved shirt with a pattern on it. The man has short, gray hair and is looking slightly to his left with a focused expression. Behind him, there is a screen displaying the text ""Cloud Computing"" in large, bold letters. The lighting in the room is bright, and the stage has a simple, uncluttered design. The man appears to be the main subject of the image, and the setting suggests a professional or educational event.",5.026671409606934,No
001/-sSQekwnGck-0:02:35.722-0:02:39.392.mp4,"The video shows a close-up view of a single sneaker on a wooden surface. The sneaker appears to be a Nike brand, as indicated by the logo on the side. The sole of the sneaker is dirty and worn, suggesting it has been used extensively. The upper part of the sneaker is white, and the laces are not visible in the frame. The background is blurred, but it seems to be an indoor setting with a wooden floor. There are no texts or other objects in the frame that provide additional context. The style of the video is a straightforward product shot with a focus on the sneaker, likely intended to showcase its condition or design.",4.041497707366943,No
001/-Sihvk7UklA-0:13:11.190-0:13:16.295.mp4,"The video is a dynamic and colorful animation featuring a robotic character in a battle scene. The robot, which is the central figure in the image, is depicted in a dynamic pose with its arms outstretched, as if it is in the midst of an attack or defense. The robot's design is intricate, with a combination of metallic and organic elements, and it is colored in shades of gold, black, and red.  The background of the image is a blurred blue sky, suggesting an outdoor setting. The robot is surrounded by a splash of water, indicating that it is in a body of water, possibly an ocean or a sea. The water is rendered in shades of blue and white, with small ripples and waves visible on the surface.  The animation style is reminiscent of Japanese anime, characterized by its vibrant colors, dynamic poses, and detailed character designs. The overall composition of the image suggests a high-energy action sequence, with the robot as the main focus. There are no texts or other objects in the image. The relative positions of the objects suggest that the robot is in the foreground, with the water splashing",4.518754005432129,No
001/zxUaufsVK_s-0:01:28.296-0:01:34.010.mp4,"The video is a close-up shot of a woman standing on a grassy field. She has curly hair and is wearing a gray top. The woman is speaking and appears to be in mid-conversation. The background is blurred, but it seems to be an outdoor setting with a clear sky. There are no visible texts or distinctive markings in the image. The style of the video is candid and seems to be a personal or informal recording.",4.644119739532471,No
001/zoKb49pOJ00-1:02:14.530-1:02:18.167.mp4,"The video captures a lively scene on a rocky outcrop. At the center of the frame, a group of people are standing, their colorful clothing and hats standing out against the natural backdrop. They are engaged in a dance, their movements coordinated and energetic. The rocky outcrop they are standing on is rugged and uneven, adding a sense of adventure to the scene. In the background, a river can be seen, its waters flowing swiftly. The sky above is overcast, casting a soft light over the scene. The overall atmosphere is one of joy and celebration, as if the group is performing a traditional dance in a remote, natural setting.",4.500177383422852,Yes
001/-YhlPFg3xRQ-0:01:21.448-0:01:26.853.mp4,"The video captures a moment in a garage where a black Mustang car is being worked on. The car is positioned on a lift, with its hood open, revealing the engine. A person, dressed in a white shirt and blue jeans, is standing next to the car, holding a wrench in their hand. The garage is well-equipped with various tools and equipment, including a drill and a saw, which are placed on a workbench in the background. The person appears to be in the process of repairing or maintaining the car, as suggested by their actions and the tools they are holding. The overall scene suggests a typical day in a garage, where vehicles are serviced and repaired.",4.100578308105469,No
001/-3xvh7uN7wY-0:00:00.333-0:00:03.169.mp4,"The video is a thumbnail for a YouTube video. It features a woman with long blonde hair sitting at a table with a brown cardboard box in front of her. She is wearing a black top and has a smile on her face. The background is dimly lit with a red hue, and there is a watermark text at the bottom of the screen that reads ""STYLE ME SUSAN."" The style of the image suggests it is a promotional or advertising thumbnail for a fashion or lifestyle video.",4.87840461730957,No
001/-M2R2ERSB8s-0:04:12.852-0:04:16.889.mp4,"The video captures a lively scene inside a brewery. At the center of the action is a man in a white shirt, who is pouring beer from a tap into a glass. He is surrounded by a group of people, all of whom are wearing blindfolds. The blindfolded individuals are seated on the floor, their faces hidden from view.  The brewery itself is filled with large metal tanks and pipes, creating an industrial backdrop to the scene. The tanks are filled with beer, which is being poured into bottles by another man in the background. The bottles are then placed on a cart, ready for distribution.  The atmosphere is one of anticipation and excitement, as the blindfolded individuals wait for their beer to be poured. The man pouring the beer is focused on his task, carefully filling each glass. The other man in the background continues his work, oblivious to the spectacle unfolding before him.  Despite the blindfolds, the people seem to be enjoying the experience, their faces hidden but their bodies relaxed. The beer being poured is a light-colored brew,",5.053828239440918,Yes
001/-IhM_IEFo1Y-0:02:03.248-0:02:08.795.mp4,"The video shows a close-up of a person's hand holding a small spoon with honey on it. The honey is being squeezed out of the spoon, and the golden liquid is dripping onto a surface. The background is blurred, but it appears to be an indoor setting with warm lighting. The focus is on the action of the honey being dispensed, and the texture of the honey is visible. There are no texts or distinctive marks that provide additional information about the brand or the location. The style of the video is a realistic, candid shot with a shallow depth of field, emphasizing the honey and the action of the hand.",4.548264980316162,No
001/zwAx_BrBbqw-0:04:48.733-0:04:54.900.mp4,"The video captures a moment inside a car, where a man is seated in the back seat. He is wearing a black t-shirt with the Nike logo prominently displayed. The car is in motion, as suggested by the blurred background and the man's casual posture. The interior of the car is visible, with the back seat where the man is seated and the front seat, which is empty. The man appears to be engaged in a conversation, as indicated by his facial expression and the direction of his gaze. The video does not provide any additional context or information about the location or the time of day. The focus is solely on the man and his immediate surroundings.",3.9564132690429688,No
001/-Y9aaOj8lJ0-0:00:55.847-0:01:07.901.mp4,"The video is a trailer for a movie. It features two men sitting in red chairs with a backdrop of a cityscape. The man on the left is wearing a blue baseball cap and a blue shirt, while the man on the right is wearing a black shirt. They are both smiling and appear to be in a good mood. The trailer includes footage of a woman in a green field, a man in a black suit, and a woman in a black dress. The text on the screen indicates that the movie is a ""Academy Award Nominee"" and features ""Emma Stone."" The overall tone of the trailer is upbeat and promising.",4.480939865112305,No
001/-CydZUqJxz8-0:06:04.664-0:06:14.073.mp4,"The video captures a moment in a kitchen where a pot of macaroni and cheese is being prepared. The pot, which is silver and black, is placed on a stove. The macaroni and cheese inside the pot is white and appears to be in the process of being cooked. The stove, which is black, has a white handle on the right side. The background of the image is blurred, but it appears to be a kitchen setting. There are no texts or other objects in the image. The relative position of the objects suggests that the pot is on the stove, which is on the countertop. The handle of the stove is on the right side of the image. The macaroni and cheese is inside the pot, which is on the stove. The background is blurred, but it appears to be a kitchen setting.",3.9727745056152335,No
001/zuFc8_XHx6o-0:01:02.200-0:01:07.360.mp4,"The video captures a moment in a climbing gym. The main focus is on a wooden climbing wall, which is adorned with colorful climbing holds. The holds are in various shapes and sizes, adding to the challenge of the climb. The wall is set against a backdrop of a vibrant mural, which adds a splash of color to the scene.  In the foreground, a person is seen climbing the wall. They are wearing a gray shirt and a black helmet, indicating safety precautions. The climber is in the midst of a climb, their hands and feet gripping the holds as they ascend the wall.  The video is taken from a low angle, looking up at the climber and the wall. This perspective emphasizes the height of the wall and the difficulty of the climb. The colors in the mural and the climbing holds stand out against the climber's gray shirt, drawing attention to the activity at hand.  Overall, the video provides a snapshot of a moment in a climbing gym, capturing the challenge and excitement of the sport.",4.713507652282715,No
001/-cWn0Z24A70-0:10:10.810-0:10:21.554.mp4,"The video captures a cozy indoor scene. At the center of the frame is a person, comfortably settled on a couch. They are dressed in a vibrant red sweatshirt, which stands out against the warm tones of the room. Their legs are crossed, and they are holding a book in their hands, suggesting a quiet reading session.  The couch they are sitting on is adorned with a patterned blanket, adding to the homely atmosphere. The room around them is tastefully decorated. A wooden coffee table sits in front of the couch, holding a vase filled with flowers that add a touch of nature to the space.  On the wall behind the couch hangs a painting, its colors muted and blending harmoniously with the room's decor. The painting is framed by a window, which is dressed with white curtains that let in soft, natural light.  The person appears to be engrossed in their book, oblivious to the camera capturing this moment. The overall scene is one of tranquility and comfort, a snapshot of a peaceful moment in someone's day.",3.597251415252685,No
001/zuQ2gczGfDM-0:03:50.697-0:03:54.734.mp4,"The video captures a moment of intense gaming action. A person's hands are seen on a black laptop keyboard, which is placed on a desk. The laptop screen displays a first-person perspective of a video game, specifically a scene from the game ""Valorant"". The game is set in a dimly lit room with a red and black color scheme. The player's character is equipped with a gun, ready for action. The person's hands are actively typing on the keyboard, likely controlling the character's movements in the game. The overall scene suggests a high-stakes moment in the game, with the player's character possibly preparing to take a shot.",4.9271159172058105,No
001/zz1XgkjhWlU-0:00:41.307-0:00:48.448.mp4,"The video is a photograph of a woman speaking at a press conference. She is seated at a table with a microphone in front of her, and there are other microphones and cameras visible in the foreground. The woman has short curly hair, is wearing a patterned blouse, and has a serious expression on her face. She appears to be the main subject of the photograph, as she is in focus and occupies a significant portion of the frame. The background is blurred, but it suggests an indoor setting with a large window allowing natural light to enter the room. There are no visible texts or logos that provide additional context about the event or the woman's identity. The style of the photograph is candid and journalistic, capturing a moment during the press conference.",4.833587646484375,No
001/-cgQUrdBoaM-0:06:10.411-0:06:13.998.mp4,"The video captures a man in a lush, green forest. He is shirtless, wearing only black shorts, and is running towards the camera. His arms are outstretched, and he appears to be in motion. The forest is dense with trees and foliage, and the man is the only person visible in the scene. The image is taken from a low angle, making the man appear larger and more imposing. The colors in the image are vibrant, with the green of the forest contrasting against the man's black shorts. The man's position in the center of the image draws the viewer's attention immediately. There is no text or other objects in the image. The man's actions and the surrounding environment suggest a sense of adventure and exploration.",4.683836936950684,No
